variant,lattice,run_id,phase,kind,status,elapsed_s,message,Cell Size,Strut Thickness,Shell Thickness,resp_lattice_volume,resp_envelope_volume,resp_mass,resp_surface_area,resp_max_stress,resp_max_displacement,resp_min_thickness,out_Solve Time,porosity,mass_g,stiffness_N_mm,E_app_GPa,max_stress_MPa,max_stress_peak_MPa,sf_yield,sf_fatigue,pore_um,pore_estimated,strut_mm,surface_area_mm2,specific_surface_1_mm,lattice_volume_mm3,max_displacement_mm,cell_mm,relative_density,pred_E_app_GPa,pred_porosity,pred_pore_um,pred_sf_yield,pred_sf_fatigue,pred_mass_g,pred_max_stress_MPa,pred_D,d_modulus,d_porosity,d_pore_size,d_sf_fatigue,d_sf_yield,d_strut,d_mass,d_surface_area,D,feasible,modulus_dev,resp_pore_size
fusion_cage_kelvin,kelvin,infill2_13b7e2be,infill2,exploit,cached,0.0,reused existing output,1.5065,0.431,0.5922,2981.831,6000.0,13.209999999999999,29274.961,55.2002,0.0028664,0.431,206.3,0.5030281666666667,13.209999999999999,418643.5947530003,10.047446274072007,55.2002,92.00033333333334,10.326049543298755,6.340556737113271,472.8999999999999,1.0,0.431,29274.961,9.817780082103914,2981.831,0.0028664,1.5065,0.4969718333333333,7.818087443071901,0.5450905310599071,472.8999999999999,9.64563943064574,5.922761053905279,12.091526881457183,59.09406049214516,0.8314585555270714,0.6635035817285329,0.5151408333333336,0.8644999999999996,1.0,1.0,0.8733333333333333,0.632266884113584,0.8119172974528477,0.726307354462174,True,7.047446274072007,
fusion_cage_kelvin,kelvin,infill2_9b243a3d,infill2,explore,cached,0.0,reused existing output,1.5915,0.314,1.1597,2317.6269,6000.0,10.267,18155.076,44.356,0.0035079,0.314,124.2,0.61372885,10.267,342085.00812451896,8.210040194988457,44.356,73.92666666666666,12.850572639552711,7.890702497970962,640.8999999999997,1.0,0.314,18155.076,7.833476561736489,2317.6269,0.0035079,1.5915,0.38627115,8.482955248282902,0.6072847048992264,640.8999999999997,12.861650387279049,7.897504623767837,10.438257603381281,44.31779614875588,0.82580540436782,0.7859973203341029,1.0,1.0,1.0,1.0,0.09333333333333341,0.7381403491941673,0.5658936877919256,0.8314674774260675,True,5.210040194988457,
fusion_cage_kelvin,kelvin,verify_infill1_547b85db,verify,optimum,cached,0.0,same design as infill1_547b85db,2.0833,0.45,0.5,2018.028,6000.0,8.94,17372.322,73.0032,0.0053055,0.45,139.9,0.663662,8.94,226180.37885213457,5.4283290924512295,73.0032,121.67200000000003,7.807876914984547,4.794310386394021,799.9799999999999,1.0,0.45,17372.322,8.608563409427422,2018.028,0.0053055,2.0833,0.336338,5.42890844710044,0.6636610133087866,799.9799999999999,7.808193857728055,4.794505000359332,8.940026513050942,73.00023672386799,0.9747811659440089,0.9714447271699181,1.0,1.0,1.0,1.0,1.0,0.7858787413660783,0.5485755262680856,0.9748039223259524,True,2.4283290924512295,
fusion_cage_kelvin,kelvin,verify_7f96efc1,verify,alt1,cached,0.0,reused existing output,2.0897,0.4594,0.6543,2165.7381,6000.0,9.594,17270.376,63.0127,0.0044835,0.4594,142.4,0.6390436500000001,9.594,267648.04282368685,6.4235530277684845,63.0127,105.02116666666667,9.045795530107423,5.554435851820347,794.42,1.0,0.4594,17270.376,7.974360334705291,2165.7381,0.0044835,2.0897,0.3609563499999999,6.556212998244726,0.6303077752275758,794.42,9.361350763730663,5.748197837378477,9.826663044965999,60.888648912547,0.9510364118778143,0.9050964648154344,1.0,1.0,1.0,1.0,1.0,0.7623513046815042,0.5463200062775019,0.953675236302369,True,3.4235530277684845,
fusion_cage_kelvin,kelvin,verify_1b3b503a,verify,alt2,cached,0.0,reused existing output,1.8746,0.4004,0.6,2086.1442,6000.0,9.242,18748.282,66.0857,0.0048257,0.4004,139.4,0.6523093,9.242,248668.58694075473,5.968046086578115,66.0857,110.14283333333333,8.625163991604841,5.29615332817841,724.36,1.0,0.4004,18748.282,8.987049888497639,2086.1442,0.0048257,1.8746,0.3476907,6.223684061712026,0.6455456361119096,724.36,8.781268766640757,5.392007137410991,9.421580064599585,64.9108933056893,0.9444878748243586,0.9354635942281256,1.0,1.0,1.0,1.0,0.6693333333333331,0.7750143898695318,0.5790181653735298,0.9492351341280489,True,2.9680460865781146,
fusion_cage_octet,octet,prior_fusion_cage_octet_output,prior,,ok,0.0,imported,3.0,0.6,1.0,2243.1034,6000.0,9.937,10966.974,37.2659,0.0033878,0.6,128.2,0.6261494333333333,9.937,354212.1730916819,8.501092154200366,37.2659,62.109833333333334,15.295484611937455,9.391964235400192,1050.0000000000002,1.0,0.6,10966.974,4.889196815447741,2243.1034,0.0033878,3.0,0.3738505666666667,,,,,,,,,0.7665938563866422,1.0,0.0,1.0,1.0,1.0,0.7500119915579432,0.4068594171451615,0.0,False,5.501092154200366,
fusion_cage_octet,octet,screen_ff8427a1,screen,,cached,0.0,reused existing output,1.5,0.3,0.5,1835.0084,6000.0,8.129000000000001,21574.813,52.4102,0.0047646,0.3,126.5,0.6941652666666667,8.129000000000001,251857.44868404482,6.044578768417075,52.4102,87.35033333333334,10.875745560978588,6.678089379548256,525.0000000000001,1.0,0.3,21574.813,11.75733745959964,1835.0084,0.0047646,1.5,0.30583473333333333,,,,,,,,,0.9303614154388616,1.0,1.0,1.0,1.0,0.0,0.8150542018419032,0.6415541861541849,0.0,False,3.0445787684170753,
fusion_cage_octet,octet,screen_67b2dd89,screen,,cached,0.0,reused existing output,1.5,0.3,1.5,2623.3858,6000.0,11.622,17635.35,28.6403,0.0026037,0.3,127.8,0.5627690333333333,11.622,460882.5901601567,11.061182163843762,28.6403,47.73383333333333,19.902026165927033,12.220542382586775,525.0000000000001,1.0,0.3,17635.35,6.7223623761324,2623.3858,0.0026037,1.5,0.4372309666666667,,,,,,,,,0.5959211890770825,0.8138451666666665,1.0,1.0,1.0,0.0,0.6893946661550269,0.5543949297962599,0.0,False,8.061182163843762,
fusion_cage_octet,octet,screen_c3241ff0,screen,,failed,0.0,cached: ntopcl exit code 2; see ntopcl.log,1.5,0.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
fusion_cage_octet,octet,screen_bf965670,screen,,failed,0.0,cached: ntopcl exit code 2; see ntopcl.log,1.5,0.9,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
fusion_cage_octet,octet,screen_1ec857f9,screen,,cached,0.0,reused existing output,4.0,0.3,0.5,711.0421,6000.0,3.15,4864.728,122.4723,0.0089658,0.3,44.6,0.8814929833333334,3.15,133841.93267750787,3.2122063842601887,122.4723,204.1205,4.654113624060298,2.857789067405446,1900.0000000000002,1.0,0.3,4864.728,6.8416877144124095,711.0421,0.0089658,4.0,0.11850701666666663,,,,,,,,,1.0,0.12338011111111101,0.0,1.0,1.0,0.0,0.994172102839601,0.2718493349402715,0.0,False,0.21220638426018867,
fusion_cage_octet,octet,screen_1caa006a,screen,,cached,0.0,reused existing output,4.0,0.3,1.5,1697.9591,6000.0,7.522,4289.637,44.0445,0.0032891,0.3,45.0,0.7170068166666667,7.522,364841.4459882643,8.756194703718341,44.0445,73.4075,12.941456935599223,7.94650864466619,1900.0000000000002,1.0,0.3,4289.637,2.526348838437863,1697.9591,0.0032891,4.0,0.28299318333333334,,,,,,,,,0.7495870197521106,1.0,0.0,1.0,1.0,0.0,0.836890828856485,0.2591256454683472,0.0,False,5.756194703718341,
fusion_cage_octet,octet,screen_1dd3a361,screen,,cached,0.0,reused existing output,4.0,0.9,0.5,2150.9492,6000.0,9.529,10392.912,46.8982,0.0042635,0.9,149.6,0.6415084666666666,9.529,281458.89527383604,6.755013486572064,46.8982,78.16366666666667,12.15398458789463,7.462972992566878,1300.0000000000002,1.0,0.9,10392.912,4.8317793837251015,2150.9492,0.0042635,4.0,0.3584915333333334,,,,,,,,,0.8829991008951957,1.0,0.0,1.0,1.0,1.0,0.7646896584804297,0.3941584939423435,0.0,False,3.7550134865720644,
fusion_cage_octet,octet,screen_bf65566c,screen,,cached,0.0,reused existing output,4.0,0.9,1.5,2871.9435,6000.0,12.723,8677.311,27.2521,0.0024775,0.9,150.1,0.5213427500000001,12.723,484359.2330978809,11.624621594349142,27.2521,45.42016666666667,20.91581933135428,12.84304695784912,1300.0000000000002,1.0,0.9,8677.311,3.0214072804705245,2871.9435,0.0024775,4.0,0.4786572499999999,,,,,,,,,0.5583585603767239,0.6067137500000004,0.0,1.0,1.0,1.0,0.6497865502686109,0.35620141518137716,0.0,False,8.624621594349142,
fusion_cage_octet,octet,screen_ad275d17,screen,,cached,0.0,reused existing output,2.75,0.6,1.0,2413.7124,6000.0,10.693,12410.882,35.4327,0.0032212,0.6,141.9,0.5977146,10.693,372531.97566124424,8.94076741586986,35.4327,59.0545,16.086835042206776,9.877881166267318,912.5000000000002,1.0,0.6,12410.882,5.141823027465907,2413.7124,0.0032212,2.75,0.4022854,,,,,,,,,0.7372821722753427,0.988573,0.4374999999999989,1.0,1.0,1.0,0.7228151381427474,0.43880538224986193,0.741708404204659,True,5.9407674158698605,
fusion_cage_octet,octet,rsm_973dea26,rsm,,cached,0.0,reused existing output,1.5,0.6,1.0,4711.3789,6000.0,20.871000000000002,37389.438,20.4313,0.0018574,0.6,326.5,0.21477018333333342,20.871000000000002,646064.3910843114,15.505545386023474,20.4313,34.052166666666665,27.89837161609883,17.130579062516823,225.00000000000009,1.0,0.6,37389.438,7.935986214142107,4711.3789,0.0018574,1.5,0.7852298166666666,,,,,,,,,0.29963030759843506,0.0,0.0,1.0,1.0,1.0,0.35666490790483485,0.9914472945751676,0.0,False,12.505545386023474,
fusion_cage_octet,octet,rsm_a74eb263,rsm,,cached,0.0,reused existing output,4.0,0.6,1.0,1727.4155,6000.0,7.652,6879.691,44.1733,0.0040158,0.6,86.8,0.7120974166666667,7.652,298819.66233378154,7.171671896010756,44.1733,73.62216666666666,12.903722384336241,7.923338306171376,1600.0,1.0,0.6,6879.691,3.9826498025518466,1727.4155,0.0040158,4.0,0.2879025833333333,,,,,,,,,0.8552218735992828,1.0,0.0,1.0,1.0,1.0,0.8322141212586338,0.3164296944128021,0.0,False,4.171671896010756,
fusion_cage_octet,octet,rsm_b8b943bc,rsm,,cached,0.0,reused existing output,2.75,0.3,1.0,1400.4292,6000.0,6.204000000000001,7239.141,51.6365,0.0044698,0.3,60.6,0.7665951333333333,6.204000000000001,268468.38784733095,6.443241308335943,51.6365,86.06083333333333,11.038703242861153,6.778151114037551,1212.5000000000002,1.0,0.3,7239.141,5.169230261694057,1400.4292,0.0044698,2.75,0.2334048666666667,,,,,,,,,0.9037839127776038,0.889365777777778,0.0,1.0,1.0,0.0,0.8843054489639293,0.32438240134211105,0.0,False,3.443241308335943,
fusion_cage_octet,octet,rsm_8f532dab,rsm,,cached,0.0,reused existing output,2.75,0.9,1.0,3636.2433,6000.0,16.108999999999998,18054.606,25.9713,0.002361,0.9,240.1,0.39395945,16.108999999999998,508259.2121982211,12.198221092757306,25.9713,43.2855,21.94730336948863,13.476414349686,612.5000000000001,1.0,0.9,18054.606,4.965180960250927,3636.2433,0.002361,2.75,0.60604055,,,,,,,,,0.5201185938161796,0.0,1.0,1.0,1.0,1.0,0.5279763046815042,0.5636708237908471,0.0,False,9.198221092757306,
fusion_cage_octet,octet,rsm_25c19597,rsm,,cached,0.0,reused existing output,2.75,0.6,0.5,2044.9183,6000.0,9.059,13406.715,48.0626,0.0043693,0.6,141.8,0.6591802833333333,9.059,274643.5355777814,6.591444853866753,48.0626,80.10433333333334,11.859533192128598,7.282169503938613,912.5000000000002,1.0,0.6,13406.715,6.556112779664596,2044.9183,0.0043693,2.75,0.34081971666666666,,,,,,,,,0.893903676408883,1.0,0.4374999999999989,1.0,1.0,1.0,0.781597755180353,0.46083784295242003,0.7898288960054641,True,3.5914448538667534,
fusion_cage_octet,octet,rsm_4fe9a9c9,rsm,,cached,0.0,reused existing output,2.75,0.6,1.5,2768.2716,6000.0,12.263,11272.749,27.9083,0.0025371,0.6,140.8,0.5386214,12.263,472980.9625162587,11.35154310039021,27.9083,46.51383333333333,20.424031560503508,12.541072010835485,912.5000000000002,1.0,0.6,11272.749,4.072125365155644,2768.2716,0.0025371,2.75,0.46137859999999997,,,,,,,,,0.5765637933073193,0.6931070000000001,0.4374999999999989,1.0,1.0,1.0,0.6663349002302379,0.4136245832637021,0.6354061636205359,True,8.35154310039021,
fusion_cage_octet,octet,lhs_b278f4d7,lhs,,cached,0.0,reused existing output,2.5164,0.5876,0.5016,2225.1104,6000.0,9.857,15467.606,45.983,0.0041803,0.5876,154.9,0.6291482666666667,9.857,287060.73726766027,6.889457694423847,45.983,76.63833333333334,12.39588543592197,7.6115086010047195,796.4200000000001,1.0,0.5876,15467.606,6.951388119888343,2225.1104,0.0041803,2.5164,0.3708517333333333,,,,,,,,,0.8740361537050769,1.0,1.0,1.0,1.0,1.0,0.7528899654643131,0.5064343435401246,0.942071601559433,True,3.8894576944238466,
fusion_cage_octet,octet,lhs_e2e4701d,lhs,,cached,0.0,reused existing output,2.1971,0.5311,0.968,2687.76,6000.0,11.907,17032.456,32.9507,0.0029955,0.5311,165.7,0.55204,11.907,400600.9013520281,9.614421632448673,32.9507,54.91783333333333,17.298570288339857,10.621929124419209,677.305,1.0,0.5311,17032.456,6.3370449742536525,2687.76,0.0029955,2.1971,0.44796,,,,,,,,,0.6923718911700885,0.7602,1.0,1.0,1.0,1.0,0.679141884113584,0.5410561085653829,0.8264374998325194,True,6.614421632448673,
fusion_cage_octet,octet,lhs_5978fd98,lhs,,cached,0.0,reused existing output,3.723,0.4617,1.0112,1520.4571,6000.0,6.736,6576.254,47.0623,0.0042784,0.4617,69.4,0.7465904833333333,6.736,280478.6836200449,6.731488406881077,47.0623,78.43716666666667,12.111605255161775,7.436950595274774,1585.95,1.0,0.4617,6576.254,4.325182210007767,1520.4571,0.0042784,3.723,0.25340951666666667,,,,,,,,,0.8845674395412615,1.0,0.0,1.0,1.0,1.0,0.8651669224865695,0.3097162557356322,0.0,False,3.731488406881077,
fusion_cage_octet,octet,lhs_fbb7ea15,lhs,,cached,0.0,reused existing output,2.7978,0.8736,0.8927,3465.4128,6000.0,15.351999999999999,17198.904,27.437,0.0024943,0.8736,230.8,0.4224312,15.351999999999999,481096.9009341298,11.546325622419115,27.437,45.72833333333333,20.774866056784635,12.756496701534424,665.19,1.0,0.8736,17198.904,4.963017392906265,3465.4128,0.0024943,2.7978,0.5775688,,,,,,,,,0.5635782918387257,0.11215599999999995,1.0,1.0,1.0,1.0,0.5552091327705295,0.5447387129970691,0.5079958055473643,True,8.546325622419115,
fusion_cage_octet,octet,lhs_45032f84,lhs,,cached,0.0,reused existing output,1.8868,0.8053,1.3513,5250.7115,6000.0,23.261,30287.074,17.6805,0.0016073,0.8053,365.2,0.12488141666666663,23.261,746593.6663970634,17.91824799352952,17.6805,29.4675,32.23890727072198,19.795820253952094,232.44000000000008,1.0,0.8053,30287.074,5.768184749819143,5250.7115,0.0016073,1.8868,0.8751185833333334,,,,,,,,,0.13878346709803205,0.0,0.0,1.0,1.0,1.0,0.2706854374520338,0.8343099475247453,0.0,False,14.91824799352952,
fusion_cage_octet,octet,lhs_b202f787,lhs,,cached,0.0,reused existing output,1.7126,0.3797,0.7711,2277.2256,6000.0,10.088,20399.452,39.7474,0.0036134,0.3797,144.4,0.6204624,10.088,332097.19377871254,7.970332650689101,39.7474,66.24566666666666,14.340560640444407,8.805607410799198,562.23,1.0,0.3797,20399.452,8.958028576527507,2277.2256,0.0036134,1.7126,0.37953760000000003,,,,,,,,,0.8019778232873932,1.0,1.0,1.0,1.0,0.5313333333333332,0.74457981580967,0.6155497305438373,0.8984354470251011,True,4.970332650689101,
fusion_cage_octet,octet,lhs_3676bd3a,lhs,,cached,0.0,reused existing output,2.3958,0.6832,1.1479,3260.5522,6000.0,14.444,17364.828,27.2065,0.0024733,0.6832,203.1,0.45657463333333337,14.444,485181.74099381396,11.644361783851535,27.2065,45.344166666666666,20.95087570984875,12.864572804293093,634.49,1.0,0.6832,17364.828,5.325732248666346,3260.5522,0.0024733,2.3958,0.5434253666666666,,,,,,,,,0.557042547743231,0.2828731666666668,1.0,1.0,1.0,1.0,0.587874136607828,0.5484097241099879,0.621275869817918,True,8.644361783851535,
fusion_cage_octet,octet,lhs_e6697f3d,lhs,,cached,0.0,reused existing output,3.0609,0.3255,1.2672,1635.9629,6000.0,7.247,6470.443,41.6261,0.003681,0.3255,59.2,0.7273395166666667,7.247,325998.37000815,7.8239608801956,41.6261,69.37683333333334,13.693331827867611,8.408186210094147,1357.9950000000003,1.0,0.3255,6470.443,3.9551282000343653,1635.9629,0.003681,3.0609,0.27266048333333326,,,,,,,,,0.8117359413202934,1.0,0.0,1.0,1.0,0.17000000000000012,0.8467838641596316,0.3073752239568115,0.0,False,4.8239608801956,
fusion_cage_octet,octet,lhs_73975eab,lhs,,cached,0.0,reused existing output,3.8293,0.7702,0.6791,1972.2573,6000.0,8.737,9376.866,45.7566,0.0041597,0.7702,126.4,0.67129045,8.737,288482.3424766209,6.9235762194389014,45.7566,76.261,12.45721928639803,7.649169737261947,1335.915,1.0,0.7702,9376.866,4.754382706556594,1972.2573,0.0041597,3.8293,0.32870955,,,,,,,,,0.8717615853707399,1.0,0.0,1.0,1.0,1.0,0.7931816001534919,0.37167882760572746,0.0,False,3.9235762194389014,
fusion_cage_octet,octet,lhs_95587103,lhs,,cached,0.0,reused existing output,3.29,0.6275,1.4467,2469.7245,6000.0,10.940999999999999,8944.953,30.1181,0.002738,0.6275,117.9,0.58837925,10.940999999999999,438276.1139517896,10.51862673484295,30.1181,50.19683333333333,18.925496628273365,11.62091898227312,1182.0000000000002,1.0,0.6275,8944.953,3.6218424362717383,2469.7245,0.002738,3.29,0.41162075,,,,,,,,,0.63209155101047,0.9418962500000002,0.0,1.0,1.0,1.0,0.7138934190330007,0.36212290186373663,0.0,False,7.51862673484295,
fusion_cage_octet,octet,infill1_9ad13048,infill1,exploit,cached,0.0,reused existing output,2.2727,0.45,0.5,1808.1567,6000.0,8.01,14775.326,52.9047,0.0048095,0.45,124.6,0.69864055,8.01,249506.18567418648,5.988148456180475,52.9047,88.1745,10.774090014686786,6.615669307263816,799.9850000000001,1.0,0.45,14775.326,8.17148535854221,1808.1567,0.0048095,2.2727,0.30135945,5.955403619334537,0.7044724112772842,799.9850000000001,10.62543429003661,6.5243894763382695,7.85497572102722,53.644866124153125,0.963322200255713,0.934123436254635,1.0,1.0,1.0,1.0,1.0,0.8193351880276285,0.4911178879746162,0.962086737028465,True,2.9881484561804754,
fusion_cage_octet,octet,infill1_b3c2d15d,infill1,explore,cached,0.0,reused existing output,1.5584,0.5308,0.5024,3555.2219,6000.0,15.75,34624.262,29.4669,0.0026788,0.5308,251.8,0.4074630166666666,15.75,447961.7739286248,10.751082574286995,29.4669,49.1115,19.343738228317196,11.877733999843892,326.32000000000005,1.0,0.5308,34624.262,9.738987600183268,3555.2219,0.0026788,1.5584,0.5925369833333334,9.704663060828185,0.434726140462524,326.32000000000005,16.264869176466718,9.987200371514652,15.024650185819006,35.04485611385799,0.3828612393290454,0.6165944950475336,0.037315083333333006,0.13160000000000024,1.0,1.0,1.0,0.5408912125863392,0.9302687319490479,0.26490193278903423,True,7.751082574286995,
fusion_cage_octet,octet,infill1_f15731e7,infill1,diversify,cached,0.0,reused existing output,2.186,0.4441,1.3182,2516.2401,6000.0,11.147,13519.44,30.9944,0.0028177,0.4441,130.7,0.58062665,11.147,425879.26322887465,10.221102317492992,30.9944,51.65733333333333,18.390418914384536,11.292362491288749,758.2000000000002,1.0,0.4441,13519.44,5.372873598191206,2516.2401,0.0028177,2.186,0.41937335,10.345526778938039,0.5718602864137792,758.2000000000002,18.66784079062798,11.462709257403146,11.379964475514948,30.533793725419134,0.8278721020353043,0.6519265121671338,0.9031332500000002,1.0,1.0,1.0,0.9606666666666666,0.7064826362240981,0.4633318445899394,0.8397070077593948,True,7.221102317492992,
fusion_cage_octet,octet,infill2_1bda0372,infill2,exploit,cached,0.0,reused existing output,2.9823,0.8667,0.5023,3040.2218,6000.0,13.468,16255.328,34.3924,0.0031266,0.8667,214.3,0.49329636666666665,13.468,383803.49261178274,9.211283822682786,34.3924,57.32066666666667,16.57342901338668,10.176666938044452,773.565,1.0,0.8667,16255.328,5.346757266196828,3040.2218,0.0031266,2.9823,0.5067036333333333,8.928083707443617,0.5082095935387432,773.565,16.518663991397496,10.143039292963374,13.072069781773568,34.506422571270996,0.7814607826906742,0.719247745154481,0.46648183333333326,1.0,1.0,1.0,1.0,0.622985418265541,0.523862420345714,0.7489987570633341,True,6.211283822682786,
fusion_cage_octet,octet,infill2_605cf4ce,infill2,explore,cached,0.0,reused existing output,1.6595,0.3474,1.1259,2395.3489,6000.0,10.611,18412.08,34.1734,0.0031067,0.3474,132.8,0.6007751833333334,10.611,386261.9499790775,9.270286799497859,34.1734,56.955666666666666,16.679639719782053,10.241884038462663,565.325,1.0,0.3474,18412.08,7.6865963033610685,2395.3489,0.0031067,1.6595,0.39922481666666665,9.65867653148068,0.5746682708569828,565.325,17.038368695237665,10.462156216374005,11.30537996138089,33.45390689657506,0.8144214078831531,0.7153142133668094,1.0,1.0,1.0,1.0,0.31599999999999995,0.7257650613967767,0.5715798124035827,0.8485823578185655,True,6.270286799497859,
fusion_cage_octet,octet,verify_infill1_9ad13048,verify,optimum,cached,0.0,same design as infill1_9ad13048,2.2727,0.45,0.5,1808.1567,6000.0,8.01,14775.326,52.9047,0.0048095,0.45,124.6,0.69864055,8.01,249506.18567418648,5.988148456180475,52.9047,88.1745,10.774090014686786,6.615669307263816,799.9850000000001,1.0,0.45,14775.326,8.17148535854221,1808.1567,0.0048095,2.2727,0.30135945,6.058160977081888,0.698274465505402,799.9850000000001,10.774084664893943,6.615666022303299,8.019790003837722,52.90472626944137,0.9606359914286129,0.934123436254635,1.0,1.0,1.0,1.0,1.0,0.8193351880276285,0.4911178879746162,0.962086737028465,True,2.9881484561804754,
fusion_cage_octet,octet,verify_e9b7c750,verify,alt1,cached,0.0,reused existing output,2.0633,0.3776,0.5002,1629.5504,6000.0,7.218999999999999,15210.979,57.4951,0.0052268,0.3776,111.6,0.7284082666666667,7.218999999999999,229585.97994949107,5.510063518787785,57.4951,95.82516666666666,9.913888313960669,6.087475280502164,757.2150000000001,1.0,0.3776,15210.979,9.334463665560758,1629.5504,0.0052268,2.0633,0.2715917333333333,5.719517453364372,0.7266284332795063,757.2150000000001,10.213795905814692,6.271629064973934,7.266180243972376,55.806871926577294,0.9437572806701332,0.9659957654141477,1.0,1.0,1.0,1.0,0.5173333333333333,0.8477911550268611,0.500756559923077,0.9475490397765697,True,2.510063518787785,
fusion_cage_octet,octet,verify_e6aa3f82,verify,alt2,cached,0.0,reused existing output,2.1455,0.4583,0.6316,2120.2153,6000.0,9.393,16413.073,44.5859,0.0040533,0.4583,140.2,0.6466307833333333,9.393,296055.06624232105,7.105321589815705,44.5859,74.30983333333333,12.784310735008154,7.850015363601497,721.7250000000001,1.0,0.4583,16413.073,7.741229393071544,2120.2153,0.0040533,2.1455,0.35336921666666665,7.1292363932262415,0.6450782484996045,721.7250000000001,12.784845122990271,7.8503434965729735,9.433738996280999,44.58403637405047,0.9382744467948956,0.8596452273456197,1.0,1.0,1.0,1.0,1.0,0.7695822141212586,0.5273524739124515,0.9385618494964567,True,4.105321589815705,
